1   Sam McMurray    Worker  003–103     7G03    "Homer's Odyssey"[34]
21  Eli Manning     Himself     449–2108    MABF01  "O Brother, Where Bart Thou?"[404]
21  Peyton Manning  Himself     449–2108    MABF01  "O Brother, Where Bart Thou?"[404]
21  Jordan Nagai    Charlie     449–2108    MABF01  "O Brother, Where Bart Thou?"[404]
21  Smothers Brothers[X]    Themselves  449–2108    MABF01  "O Brother, Where Bart Thou?"[404]
21  Mitch Albom     Himself     448–2107    LABF19  "Thursdays with Abie"[405]
21  Anne Hathaway   Princess Penelope   451–2110    LABF20  "Once Upon a Time in Springfield"[406]
21  Eartha Kitt     Herself     451–2110    LABF20  "Once Upon a Time in Springfield"[406]
21  Maurice LaMarche    Nuclear Power Plant Guard   451–2110    LABF20  "Once Upon a Time in Springfield"[407]
21  Gary Larson     Himself     451–2110    LABF20  "Once Upon a Time in Springfield"[406]
21  Jackie Mason    Rabbi Hyman Krustofski  451–2110    LABF20  "Once Upon a Time in Springfield"[406]
21  Chris Martin    Himself     452–2111    MABF03  "Million Dollar Maybe"[408]
21  Bob Costas  Himself     453–2112    MABF05  "Boy Meets Curl"[409]
21  Wren T. Brown   Virgil  454–2113    MABF06  "The Color Yellow"[410]
21  Angela Bassett  Michelle Obama  456–2115    MABF07  "Stealing First Base"[411]
21  Sarah Silverman     Nikki McKenna   456–2115    MABF07  "Stealing First Base"[411]
21  Sacha Baron Cohen   Jakob   457–2116    MABF10  "The Greatest Story Ever D'ohed"[412]
21  Yael Naim   Doreet  457–2116    MABF10  "The Greatest Story Ever D'ohed"[412]
21  Joe Mantegna    Fat Tony    458–2117    MABF08  "American History X-cellent"[413]
21  Kevin Michael Richardson    Prisoner    458–2117    MABF08  "American History X-cellent"[413]
21  Jane Kaczmarek  Judge Constance Harm    459–2118    MABF09  "Chief of Hearts"[414]
21  Maurice LaMarche    David Starsky   459–2118    MABF09  "Chief of Hearts"[414]
21  Joe Mantegna    Fat Tony    459–2118    MABF09  "Chief of Hearts"[414]
21  Eddie Izzard    Queen Elizabeth II
21  Don Pardo   Himself     462–2121    MABF13  "Moe Letter Blues"[416]
21  Kelsey Grammer  Sideshow Bob    463–2122    MABF11  "The Bob Next Door"[417]
21  Simon Cowell    Himself     464–2123    MABF15  "Judge Me Tender"[418]
21  Ellen DeGeneres     Herself     464–2123    MABF15  "Judge Me Tender"[418]
21  Kara DioGuardi  Herself     464–2123    MABF15  "Judge Me Tender"[418]
21  Randy Jackson   Himself     464–2123    MABF15  "Judge Me Tender"[418]
21  Rupert Murdoch  Himself     464–2123    MABF15  "Judge Me Tender"[418]
21  Ryan Seacrest   Himself     464–2123    MABF15  "Judge Me Tender"[418]
22  Jemaine Clement     Ethan   465–2201    MABF21  "Elementary School Musical"[419]
22  Ira Glass   Himself     465–2201    MABF21  "Elementary School Musical"[420]
22  Stephen Hawking     Himself     465–2201    MABF21  "Elementary School Musical"[420]
22  Bret McKenzie   Kurt    465–2201    MABF21  "Elementary School Musical"[419]
22  Lea Michele     Sarah   465–2201    MABF21  "Elementary School Musical"[420]
22  Cory Monteith   Flynn   465–2201    MABF21  "Elementary School Musical"[420]
22  Amber Riley     Aiesha  465–2201    MABF21  "Elementary School Musical"[420]
22  Chris Hansen    Himself     466–2202    MABF17  "Loan-a Lisa"[421]
22  Muhammad Yunus  Himself     466–2202    MABF17  "Loan-a Lisa"[422]
22  Mark Zuckerberg     Himself     466–2202    MABF17  "Loan-a Lisa"[423]
22  Bill James  Himself     467–2203    MABF18  "MoneyBART"[424]
22  Mike Scioscia   Himself     467–2203    MABF18  "MoneyBART"[424]
22  Hugh Laurie     Roger   468–2204    MABF16  "Treehouse of Horror XXI"[425]
22  Daniel Radcliffe    Edmund  468–2204    MABF16  "Treehouse of Horror XXI"[426]
22  Danica Patrick  Herself     471–2207    NABF02  "How Munched is That Birdie in the Window?"[427]
22  Rachel Weisz    Dr. Thurmond    471–2207    NABF02  "How Munched is That Birdie in the Window?"[427]
22  Katy Perry  Herself (live action)   472–2208    MABF22  "The Fight Before Christmas"[428]
22  Martha Stewart  Herself     472–2208    MABF22  "The Fight Before Christmas"[429]
22  Jon Hamm    FBI agent   473–2209    MABF19  "Donnie Fatso"[430]
22  Joe Mantegna    Fat Tony
22  Alyson Hannigan     Melody  475–2211    NABF04  "Flaming Moe"[431]
22  Scott Thompson  Grady   475–2211    NABF04  "Flaming Moe"[431]
22  Kristen Wiig    Calliope Juniper    475–2211    NABF04  "Flaming Moe"[431]
22  Michael Paul Chan   Chinese agent   476–2212    NABF05  "Homer the Father"[432]
22  James Lipton    Himself     476–2212    NABF05  "Homer the Father"[432]
22  David Mamet     Himself     476–2212    NABF05  "Homer the Father"[432]
22  Garry Marshall  Sheldon Leavitt     476–2212    NABF05  "Homer the Father"[432]
22  Halle Berry     Herself     478–2214    NABF07  "Angry Dad: The Movie"[433]
22  Russell Brand   Himself     478–2214    NABF07  "Angry Dad: The Movie"[434]
22  Ricky Gervais   Himself     478–2214    NABF07  "Angry Dad: The Movie"[435]
22  Maurice LaMarche    Anthony Hopkins     478–2214    NABF07  "Angry Dad: The Movie"[436]
22  Nick Park   Himself     478–2214    NABF07  "Angry Dad: The Movie"[434]
22  J. B. Smoove    DJ Kwanzaa  478–2214    NABF07  "Angry Dad: The Movie"[434]
22  Werner Herzog   Walter Hotenhoffer  479–2215    NABF08  "The Scorpion's Tale"[437]
22  Kevin Michael Richardson    Retirement Castle orderly   479–2215    NABF08  "The Scorpion's Tale"[437]
22  Tommy Chong     Himself     480–2216    NABF09  "A Midsummer's Nice Dream"[438]
22  Cheech Marin    Himself     480–2216    NABF09  "A Midsummer's Nice Dream"[438]
22  Kareem Abdul-Jabbar     Himself     481–2217    NABF10  "Love Is a Many Strangled Thing"[439]
22  Kevin Michael Richardson    Masseur     481–2217    NABF10  "Love Is a Many Strangled Thing"[440]
22  Paul Rudd   Dr. Zander  481–2217    NABF10  "Love Is a Many Strangled Thing"[439]
22  David Copperfield   Himself     482–2218    NABF11  "The Great Simpsina"[441]
22  Ricky Jay   Himself     482–2218    NABF11  "The Great Simpsina"[441]
22  Penn Jillette   Himself     482–2218    NABF11  "The Great Simpsina"[441]
22  Martin Landau   The Great Raymondo  482–2218    NABF11  "The Great Simpsina"[441]
22  Jack McBrayer   Ewell Freestone     482–2218    NABF11  "The Great Simpsina"[441]
22  Teller  Himself     482–2218    NABF11  "The Great Simpsina"[441]
22  Joe Mantegna    Fat Tony    483–2219    NABF12  "The Real Housewives of Fat Tony"[442]
22  Kristen Schaal[Y]   Taffy   484–2220    NABF13  "Homer Scissorhands"[443]
22  Albert Brooks   Hank Scorpio    485–2221    NABF14  "500 Keys"[444]
22  Ken Burns   Himself     486–2222    NABF15  "The Ned-Liest Catch"[444]
22  Joey Kramer[Z]  Himself     486–2222    NABF15  "The Ned-Liest Catch"[444]
23  Tom Colicchio   Himself     487–2301    NABF16  "The Falcon and the D'ohman"[445]
23  Kevin Michael Richardson    SendEx Courier  487–2301    NABF16  "The Falcon and the D'ohman"[444]
23  Kiefer Sutherland   Wayne Slater    487–2301    NABF16  "The Falcon and the D'ohman"[444]
23  Jackie Mason    Rabbi Krustofski    489–2303    NABF19  "Treehouse of Horror XXII"[446]
23  Aron Ralston    911 operator    489–2303    NABF19  "Treehouse of Horror XXII"[447]
23  Jane Lynch  Roz     490–2304    NABF21  "Replaceable You"[448]
23  Mario Batali    Himself     491–2305    NABF20  "The Food Wife"[449]
23  Anthony Bourdain    Himself     491–2305    NABF20  "The Food Wife"[449]
23  Tim Heidecker   Amus Bruse  491–2305    NABF20  "The Food Wife"[449]
23  Gordon Ramsay   Himself     491–2305    NABF20  "The Food Wife"[449]
23  Eric Wareheim   Fois Garth  491–2305    NABF20  "The Food Wife"[449]
23  Neil Gaiman     Himself     492–2306    NABF22  "The Book Job"[450]
23  Andy García     Publisher   492–2306    NABF22  "The Book Job"[450]
23  Kevin Michael Richardson    Party guest     493–2307    PABF01  "The Man in the Blue Flannel Pants"[451]
23  John Slattery   Robert Marlowe  493–2307    PABF01  "The Man in the Blue Flannel Pants"[451]
23  Matthew Weiner  Nuclear regulator   493–2307    PABF01  "The Man in the Blue Flannel Pants"[451]
23  Kevin Dillon    Himself     494–2308    PABF02  "The Ten-Per-Cent Solution"[452]
23  Janeane Garofalo    Herself     494–2308    PABF02  "The Ten-Per-Cent Solution"[452]
23  Jackie Mason    Rabbi Krustofski    494–2308    PABF02  "The Ten-Per-Cent Solution"[452]
23  Joan Rivers     Annie Dubinsky  494–2308    PABF02  "The Ten-Per-Cent Solution"[452]
23  Dana Gould  Air marshall    496–2310    PABF03  "Politically Inept, with Homer Simpson"[453]
23  Ted Nugent  Himself     496–2310    PABF03  "Politically Inept, with Homer Simpson"[453]
23  Armie Hammer    The Winklevoss twins    497–2311    PABF04  "The D'oh-cial Network"[454]
23  David Letterman     Himself     497–2311    PABF04  "The D'oh-cial Network"[455]
23  Tiger Lillies   Play the end credits    497–2311    PABF04  "The D'oh-cial Network"[455]
23  Jeremy Irons    Bar rag     498–2312    PABF05  "Moe Goes from Rags to Riches"[456]
23  Michael Cera    Nick    499–2313    PABF06  "The Daughter Also Rises"[457]
23  Jamie Hyneman   Himself     499–2313    PABF06  "The Daughter Also Rises"[457]
23  Adam Savage     Himself     499–2313    PABF06  "The Daughter Also Rises"[457]
23  Julian Assange  Himself     500–2314    PABF07  "At Long Last Leave"[458]
23  Kelsey Grammer  Sideshow Bob    500–2314    PABF07  "At Long Last Leave"[459]
23  Alison Krauss and Union Station     Perform the theme   500–2314    PABF07  "At Long Last Leave"[460]
23  Jackie Mason    Rabbi Krustofski    500–2314    PABF07  "At Long Last Leave"[459]
23  Robbie Conal    Himself     501–2315    PABF09  "Exit Through the Kwik-E-Mart"[461]
23  Ron English     Himself     501–2315    PABF09  "Exit Through the Kwik-E-Mart"[461]
23  Shepard Fairey  Himself     501–2315    PABF09  "Exit Through the Kwik-E-Mart"[461]
23  Nicholas McKaig     Sings the end credits   501–2315    PABF09  "Exit Through the Kwik-E-Mart"[462]
23  Kenny Scharf    Himself     501–2315    PABF09  "Exit Through the Kwik-E-Mart"[461]
23  David Byrne     Sings "Dream Operator"  502–2316    PABF08  "How I Wet Your Mother"[463]
23  Glenn Close     Mona Simpson    502–2316    PABF08  "How I Wet Your Mother"[463]
23  Brent Spiner    Robots  503–2317    PABF10  "Them, Robot"[464]
23  Kevin Michael Richardson    Security guard  504–2318    PABF11  "Beware My Cheating Bart"[465]
23  Steve Coogan    Rowan Priddis   505–2319    PABF12  "A Totally Fun Thing That Bart Will Never Do Again"[466]
23  Treat Williams  Himself     505–2319    PABF12  "A Totally Fun Thing That Bart Will Never Do Again"[466]
23  Bryan Cranston  Stradivarius Cain   506–2320    PABF13  "The Spy Who Learned Me"[467]
23  Eric Idle   Declan Desmond  506–2320    PABF13  "The Spy Who Learned Me"[468]
23  Lady Gaga   Herself     508–2322    PABF14  "Lisa Goes Gaga"[469]
23  Kevin Michael Richardson    Conductor   508–2322    PABF14  "Lisa Goes Gaga"[470]
24  Ken Burns   Narrator    509–2401    PABF21  "Moonshine River"[471]
24  Zooey Deschanel     Mary Spuckler   509–2401    PABF21  "Moonshine River"[471]
24  Sarah Michelle Gellar   Gina Vendetti   509–2401    PABF21  "Moonshine River"[471]
24  Anne Hathaway   Jenny   509–2401    PABF21  "Moonshine River"[471]
24  Maurice LaMarche    Charlie Sheen   509–2401    PABF21  "Moonshine River"[471]
24  Don Pardo   Himself     509–2401    PABF21  "Moonshine River"[471]
24  Natalie Portman     Darcy   509–2401    PABF21  "Moonshine River"[471]
24  Kevin Michael Richardson    Drummer     509–2401    PABF21  "Moonshine River"[472]
24  Al Roker    Himself     509–2401    PABF21  "Moonshine River"[471]
24  Sarah Silverman     Nikki McKenna   509–2401    PABF21  "Moonshine River"[471]
24  Jon Lovitz  Artie Ziff  510–2402    PABF17  "Treehouse of Horror XXIII"[473]
24  Jeff Gordon     Himself     511–2403    PABF18  "Adventures in Baby-Getting"[474]
24  Marvin Hamlisch     Himself     512–2404    PABF15  "Gone Abie Gone"[475]
24  Anika Noni Rose     Rita LaFleur    512–2404    PABF15  "Gone Abie Gone"[475]
24  Jennifer Tilly  Herself     512–2404    PABF15  "Gone Abie Gone"[475]
24  Steve Carell    Dan Gillick     513–2405    PABF19  "Penny-Wiseguys"[476]
24  Joe Mantegna    Fat Tony    513–2405    PABF19  "Penny-Wiseguys"[476]
24  Alex Trebek     Himself     513–2405    PABF19  "Penny-Wiseguys"[476]
24  Kelsey Grammer  Sideshow Bob    514–2406    PABF22  "A Tree Grows in Springfield"[477]
24  Fred Armisen    Terrence    515–2407    PABF20  "The Day the Earth Stood Cool"[478]
24  Carrie Brownstein   Emily   515–2407    PABF20  "The Day the Earth Stood Cool"[478]
24  Colin Meloy     Himself     515–2407    PABF20  "The Day the Earth Stood Cool"[479]
24  Patton Oswalt   T-Rex   515–2407    PABF20  "The Day the Earth Stood Cool"[478]
24  Maurice LaMarche    Prepper     517–2409    RABF02  "Homer Goes to Prep School"[480]
24  Tom Waits   Lloyd   517–2409    RABF02  "Homer Goes to Prep School"[481]
24  Valerie Harper  Department of Standardized Testing Proctor  518–2410    RABF03  "A Test Before Trying"[482]
24  Danny DeVito    Herb Powell     519–2411    RABF04  "The Changing of the Guardian"[483]
24  Rashida Jones   Portia  519–2411    RABF04  "The Changing of the Guardian"[483]
24  Robert A. Caro  Himself     520–2412    RABF07  "Love is a Many-Splintered Thing"[484]
24  Benedict Cumberbatch    Prime Minister
24  Alan Rickman    520–2412    RABF07  "Love is a Many-Splintered Thing"[484]
24  Zooey Deschanel     Mary Spuckler   520–2412    RABF07  "Love is a Many-Splintered Thing"[484]
24  Max Weinberg    Himself     520–2412    RABF07  "Love is a Many-Splintered Thing"[484]
24  Kevin Michael Richardson    Book Store Security Guard   521–2413    RABF05  "Hardly Kirk-ing"[485]
24  Richard Dawkins     Himself     523–2415    RABF09  "Black Eyed, Please"[486]
24  Tina Fey    Ms. Cantwell    523–2415    RABF09  "Black Eyed, Please"[486]
24  Janet Reno  Herself     524–2416    RABF10  "Dark Knight Court"[487]
24  Maggy Reno Hurchalla    Janet Reno  524–2416    RABF10  "Dark Knight Court"[487]
24  Bryan Cranston  Walter White (live action)  525–2417    RABF08  "What Animated Women Want"[488]
24  Maurice LaMarche    Sushi chef  525–2417    RABF08  "What Animated Women Want"[489]
24  Aaron Paul  Jesse Pinkman (live action)     525–2417    RABF08  "What Animated Women Want"[488]
24  Wanda Sykes     School therapist    525–2417    RABF08  "What Animated Women Want"[490]
24  George Takei    Akira   525–2417    RABF08  "What Animated Women Want"[490]
24  Edward Norton   Rev. Elijah Hooper  526–2418    RABF11  "Pulpit Friction"[491]
24  Tony Bennett    Sings "Capital City"    527–2419    RABF13  "Whiskey Business"
24  Kevin Michael Richardson    Police officer  527–2419    RABF13  "Whiskey Business"[492]
24  Sonny Rollins   Himself     527–2419    RABF13  "Whiskey Business"[492]
24  Ron Taylor  Bleeding Gums Murphy    527–2419    RABF13  "Whiskey Business"
24  Justin Bieber   Himself     528–2420    RABF12  "The Fabulous Faker Boy"[493]
24  Bill Hader  Slava   528–2420    RABF12  "The Fabulous Faker Boy"[493]
24  Jane Krakowski  Zhenya  528–2420    RABF12  "The Fabulous Faker Boy"[493]
24  Patrick Stewart     Power plant employee    528–2420    RABF12  "The Fabulous Faker Boy"[493]
24  Sigur Rós   Themselves  529–2421    RABF14  "The Saga of Carl"[494]
24  Lisa Lampanelli     Ramona  530–2422    RABF17  "Dangers on a Train"[495]
24  Seth MacFarlane     Ben     530–2422    RABF17  "Dangers on a Train"[495]
25  Kevin Michael Richardson    FBI agent   531–2501    RABF20  "Homerland"[496]
25  Kristen Wiig    Annie Crawford  531–2501    RABF20  "Homerland"[497]
25  Rachel Maddow   Herself     533–2503    RABF18  "Four Regrettings and a Funeral"[498]
25  Joe Namath  Himself     533–2503    RABF18  "Four Regrettings and a Funeral"[498]
25  Jon Lovitz  Llewellyn Sinclair  534–2504    RABF22  "YOLO"[499]
25  Elisabeth Moss  Gretchen    534–2504    RABF19  "Labor Pains"[500]
25  Anderson Cooper     Himself     536–2506    SABF02  "The Kid Is All Right"[501]
25  Maurice LaMarche    John Kerry  536–2506    SABF02  "The Kid Is All Right"
25  Eva Longoria    Isabel Gutierrez    536–2506    SABF02  "The Kid Is All Right"[501]
25  Kevin Michael Richardson    Jamaican Krusty     537–2507    SABF04  "Yellow Subterfuge"
25  Judd Apatow     Himself     539–2509    SABF05  "Steal This Episode"[502]
25  Will Arnett     Deputy Director Gratman     539–2509    SABF05  "Steal This Episode"
25  Rob Halford     Himself     539–2509    SABF05  "Steal This Episode"[502]
25  Leslie Mann     Herself     539–2509    SABF05  "Steal This Episode"[502]
25  Kevin Michael Richardson    Inmate
25  Seth Rogen  Himself     539–2509    SABF05  "Steal This Episode"[502]
25  Paul Rudd   Himself     539–2509    SABF05  "Steal This Episode"[502]
25  Channing Tatum  Himself playing Homer   539–2509    SABF05  "Steal This Episode"[502]
25  Harlan Ellison  Himself     540–2510    SABF03  "Married to the Blob"[503]
25  Maurice LaMarche    Milo    540–2510    SABF03  "Married to the Blob"
25  Stan Lee    Himself     540–2510    SABF03  "Married to the Blob"[503]
25  Maurice LaMarche    Football Commentator    541–2511    SABF06  "Specs and the City"
25  Will Lyman  Himself     541–2511    SABF06  "Specs and the City"[504]
25  Daniel Radcliffe    Diggs   542–2512    SABF08  "Diggs"[505]
25  Kelsey Grammer  Sideshow Bob    543–2513    SABF07  "The Man Who Grew Too Much"[506]
25  Kevin Michael Richardson    S.A.T. Preppers Member  544–2514    SABF09  "The Winter of His Content"
25  Max von Sydow   Klaus Ziegler   545–2515    SABF10  "The War of Art"
25  Andrés Cantor   Himself     546–2516    SABF11  "You Don't Have to Live Like a Referee"
25  Zach Galifianakis   Lucas Bortner   547–2517    SABF12  "Luca$"[507]
25  Amy Poehler     Jenda   548–2518    SABF13  "Days of Future Future"
25  Tavi Gevinson   Jenny   549–2519    SABF14  "What to Expect When Bart's Expecting"
25  Joe Mantegna    Fat Tony    549–2519    SABF14  "What to Expect When Bart's Expecting"
25  Carl Kasell     Himself     551–2521    SABF15  "Pay Pal"
25  John Oliver     Booth Wilkes-John   551–2521    SABF15  "Pay Pal"
25  Peter Sagal     Himself     551–2521    SABF15  "Pay Pal"
25  Glenn Close     Mona Simpson    552–2522    SABF18  "The Yellow Badge of Cowardge"
25  Edwin Moses     Himself     552–2522    SABF18  "The Yellow Badge of Cowardge"
26  Kelsey Grammer  Sideshow Bob    553–2601    SABF20  "Clown in the Dumps"
26  Don Hertzfeldt  Couch gag Simpsons  553–2601    SABF20  "Clown in the Dumps"
26  Maurice LaMarche    Clive Meriwether
26  Jackie Mason    Rabbi Hyman Krustofski  553–2601    SABF20  "Clown in the Dumps"
26  David Hyde Pierce   Himself     553–2601    SABF20  "Clown in the Dumps"
26  Jeff Ross   Himself     553–2601    SABF20  "Clown in the Dumps"
26  Sarah Silverman     Herself     553–2601    SABF20  "Clown in the Dumps"
26  Nick Offerman   Captain Bowditch    554–2602    SABF17  "The Wreck of the Relationship"
26  John Ratzenberger   CGI Homer Simpson   556–2604    SABF21  "Treehouse of Horror XXV"
26  Jane Fonda  Maxine Lombard  557–2605    SABF22  "Opposites A-Frack"
26  Robert Siegel   Himself     557–2605    SABF22  "Opposites A-Frack"
26  John DiMaggio   Bender  558–2606    SABF16  "Simpsorama"
26  David Herman    Scruffy     558–2606    SABF16  "Simpsorama"
26  Maurice LaMarche    Morbo
26  Phil LaMarr     Hermes Conrad   558–2606    SABF16  "Simpsorama"
26  Katey Sagal     Turanga Leela   558–2606    SABF16  "Simpsorama"
26  Lauren Tom  Amy Wong    558–2606    SABF16  "Simpsorama"
26  Frank Welker    Nibbler     558–2606    SABF16  "Simpsorama"
26  Billy West  Philip J. Fry
Dr. Zoidberg    558–2606    SABF16  "Simpsorama"
26  Willem Dafoe    Jack Lassen     559–2607    TABF01  "Blazed and Confused"
26  Kelsey Grammer  Sideshow Bob    559–2607    TABF01  "Blazed and Confused"
26  David Silverman     Himself     559–2607    TABF01  "Blazed and Confused"
26  Will Forte  King Toot   560–2608    TABF02  "Covercraft"
26  Sammy Hagar     Himself     560–2608    TABF02  "Covercraft"
26  Heavy Young Heathens    performing "Hopin' for a Dream"     560–2608    TABF02  "Covercraft"
26  Matthew Sweet   Nick Delacourt  560–2608    TABF02  "Covercraft"
26  Stacy Keach     Don Bookner     563–2611    TABF05  "Bart's New Friend"
26  Elon Musk   Himself     564–2612    TABF04  "The Musk Who Fell To Earth"
26  Kevin Michael Richardson    Himself     565–2613    TABF06  "Walking Big & Tall"
26  Pharrell Williams   Himself     565–2613    TABF06  "Walking Big & Tall"
26  Christopher Lloyd   Jim Ignatowski  566–2614    TABF07  "My Fare Lady"
26  Rich Sommer     Young Man   566–2614    TABF07  "My Fare Lady"
26  Richard Branson     Himself     567–2615    TABF08  "The Princess Guide"
26  Yaya DaCosta    Princess Kemi   567–2615    TABF08  "The Princess Guide"
26  Jon Lovitz  Enrico Irritazio    567–2615    TABF08  "The Princess Guide"
26  Kevin Michael Richardson    The Nigerian King   567–2615    TABF08  "The Princess Guide"
26  Nathan Fielder  Himself     568–2616    TABF09  "Sky Police"
26  Cat Deeley  Herself     569–2617    TABF10  "Waiting for Duffman"
26  R. Lee Ermey    Col. Leslie Hapablap    569–2617    TABF10  "Waiting for Duffman"
26  Stacy Keach     Howard K. Duff VIII     569–2617    TABF10  "Waiting for Duffman"
26  Glenn Close     Mona Simpson    572–2620    TABF13  "Let's Go Fly a Coot"
26  Carice van Houten   Annika Van Houten   572–2620    TABF13  "Let's Go Fly a Coot"
26  Albert Brooks   Dr. Raufbold    573–2621    TABF15  "Bull-E"
26  Joe Mantegna    Fat Tony    573–2621    TABF15  "Bull-E"
26  Johnny Mathis   Himself     573–2621    TABF15  "Bull-E"
26  Justin Roiland  Rick Sanchez and Morty Smith    574–2622    TABF16  "Mathlete's Feat"
27  Adam Driver     Adam Sackler    575–2701    TABF14  "Every Man's Dream"
27  Lena Dunham     Candace
27  Laura Ingraham  Dr. Zilowitz    575–2701    TABF14  "Every Man's Dream"
27  Jemima Kirke    Candace's Friend #3     575–2701    TABF14  "Every Man's Dream"
27  Zosia Mamet     Candace's Friend #2     575–2701    TABF14  "Every Man's Dream"
27  Allison Williams    Candace's Friend #1     575–2701    TABF14  "Every Man's Dream"
27  Alton Brown     Himself     576–2702    TABF17  "'Cue Detective"
27  Bobby Moynihan  Tyler Boom  576–2702    TABF17  "'Cue Detective"
27  Edward James Olmos  Pit Master  576–2702    TABF17  "'Cue Detective"
27  Ben Schwartz    Clerk   576–2702    TABF17  "'Cue Detective"
27  Jon Lovitz  Cigarette   577–2703    TABF19  "Puffless"
27  Yo-Yo Ma    Himself     577–2703    TABF19  "Puffless"
27  Blake Anderson  Dickie  578–2704    TABF22  "Halloween of Horror"
27  Nick Kroll  Lem     578–2704    TABF22  "Halloween of Horror"
27  Kelsey Grammer  Sideshow Bob    579–2705    TABF18  "Treehouse of Horror XXVI"
27  Chris Wedge     Scrat   579–2705    TABF18  "Treehouse of Horror XXVI"
27  Kristen Bell    Harper Jambowski    580–2706    TABF21  "Friend With Benefit"
27  David Copperfield   Himself     580–2706    TABF21  "Friend With Benefit"
27  Stephen Merchant    CONRAD  584–2710    VABF03  "The Girl Code"
27  Kaitlin Olson   Quinn Hopper    584–2710    VABF03  "The Girl Code"
27  Sofía Vergara   Ms. Carol Berrera   585–2711    VABF04  "Teenage Mutant Milk-Caused Hurdles"
27  Utkarsh Ambudkar    Jamshed "Jay" Nahasapeemapetilon    586–2712    VABF05  "Much Apu About Something"
27  Glenn Close     Mona Simpson    587–2713    VABF07  "Love Is in the N2-O2-Ar-CO2-Ne-He-CH4"
27  Bob Boilen  Himself     588–2714    VABF06  "Gal of Constant Sorrow"
27  Kelsey Grammer  Sideshow Bob    588–2714    VABF06  "Gal of Constant Sorrow"
27  Kate McKinnon   Hettie Mae Boggs (speaking)     588–2714    VABF06  "Gal of Constant Sorrow"
27  Natalie Maines  Hettie Mae Boggs (singing)  588–2714    VABF06  "Gal of Constant Sorrow"
27  Michael York    Dr. Lionel Budgie   589–2715    VABF08  "Lisa the Veterinarian"
27  Tom Scharpling  Paul    590–2716    VABF09  "The Marge-ian Chronicles"
27  Jon Wurster     Barry   590–2716    VABF09  "The Marge-ian Chronicles"
27  George Takei    Himself     591–2717    VABF10  "The Burns Cage"
27  Andrew Rannells     Himself     592–2718    VABF11  "How Lisa Got Her Marge Back"
27  Jay Leno    Himself     594–2720    VABF14  "To Courier with Love"
27  Kevin Michael Richardson    Prison Guard    596–2722    VABF15  "Orange Is the New Yellow"
28  Amy Schumer     Daphne Burns    597–2801    VABF20  "Monty Burns' Fleeing Circus"
28  Pendleton Ward  "Simpsons Time" singer  597–2801    VABF20  "Monty Burns' Fleeing Circus"
28  Allison Janney  Julia   598–2802    VABF18  "Friends and Family"
28  Bill Burr   Townie  599–2803    VABF17  "The Town"
28  Michael Chiklis     Handsome Quarterback    599–2803    VABF17  "The Town"
28  Rachel Dratch   Bostonian Doctor    599–2803    VABF17  "The Town"
28  Doris Kearns Goodwin    Herself     599–2803    VABF17  "The Town"
28  Dana Gould  Murphy  599–2803    VABF17  "The Town"
28  Mike Mitchell   Jay     599–2803    VABF17  "The Town"
28  Jason Nash  Southie Criminals
28  Drew Carey  Himself     600–2804    VABF16  "Treehouse of Horror XXVII"
28  Donald Fagen    Himself     600–2804    VABF16  "Treehouse of Horror XXVII"
28  Kelsey Grammer  Sideshow Bob    600–2804    VABF16  "Treehouse of Horror XXVII"
28  Maurice LaMarche    Hedonismbot     600–2804    VABF16  "Treehouse of Horror XXVII"
28  Judith Owen     "600" singer    600–2804    VABF16  "Treehouse of Horror XXVII"
28  Sarah Silverman     Rachel  600–2804    VABF16  "Treehouse of Horror XXVII"
28  Dan Rather  Himself     601–2805    VABF21  "Trust But Clarify"
28  Stacy Keach     Howard K. Duff VIII     603–2807    VABF19  "Havana Wild Weekend"
28  Deb Lacusta     Isabella    603–2807    VABF19  "Havana Wild Weekend"
28  Matt Leinart    Himself     604–2808    WABF01  "Dad Behavior"
28  Kevin Michael Richardson    Maxwell Flinch  605–2809    WABF03  "The Last Traction Hero"
28  Wayne Gretzky   Himself     606–2810    WABF02  "The Nightmare After Krustmas"
28  Theo Jansen     Himself     606–2810    WABF02  "The Nightmare After Krustmas"
28  Natasha Lyonne  Sophie  606–2810    WABF02  "The Nightmare After Krustmas"
28  Jackie Mason    Rabbi Krustofski    606–2810    WABF02  "The Nightmare After Krustmas"
28  Kevin Michael Richardson    The Patriarch   606–2810    WABF02  "The Nightmare After Krustmas"
28  Joyce Carol Oates   Herself     607–2811    WABF06  "Pork and Burns"
28  Michael York    Dr. Lionel Budgie   607–2811    WABF06  "Pork and Burns"
28  Charles Barkley     Himself     608–2812
28  Jim Beanz   performing End-Titles music     608–2812
28  Common  Himself     608–2812
28  Snoop Dogg  Himself     608–2812
28  Taraji P. Henson    Praline     608–2812
28  Keegan-Michael Key  Jazzy James     608–2812
28  Phil LaMarr     Auctioneer
28  Dawnn Lewis     Miata
28  Kevin Michael Richardson    Jay G   608–2812
28  Glenn Close     Mona Simpson    610–2814    WABF07  "Fatzcarraldo"
28  Kevin Michael Richardson    Deuce   610–2814    WABF07  "Fatzcarraldo"
28  Magnus Carlsen  Himself     611–2815    WABF08  "The Cad and the Hat"
28  Seth Green  Robot Chicken Nerd  611–2815    WABF08  "The Cad and the Hat"
28  Patton Oswalt   Bart's Guilt    611–2815    WABF08  "The Cad and the Hat"
